id;identifier;species_id;height;weight;base_experience;order;is_default
{id: 763;name: 'tsareena'; species_id: 763;height: 12;weight: 214;base_experience: 255;order: 922;is_default: 1},
{id: 764;name: 'comfey'; species_id: 764;height: 1;weight: 3;base_experience: 170;order: 923;is_default: 1},
{id: 765;name: 'oranguru'; species_id: 765;height: 15;weight: 760;base_experience: 172;order: 924;is_default: 1},
{id: 766;name: 'passimian'; species_id: 766;height: 20;weight: 828;base_experience: 172;order: 925;is_default: 1},
{id: 767;name: 'wimpod'; species_id: 767;height: 5;weight: 120;base_experience: 46;order: 926;is_default: 1},
{id: 768;name: 'golisopod'; species_id: 768;height: 20;weight: 1080;base_experience: 186;order: 927;is_default: 1},
{id: 769;name: 'sandygast'; species_id: 769;height: 5;weight: 700;base_experience: 64;order: 928;is_default: 1},
{id: 770;name: 'palossand'; species_id: 770;height: 13;weight: 2500;base_experience: 168;order: 929;is_default: 1},
{id: 771;name: 'pyukumuku'; species_id: 771;height: 3;weight: 12;base_experience: 144;order: 930;is_default: 1},
{id: 772;name: 'type-null'; species_id: 772;height: 19;weight: 1205;base_experience: 107;order: 931;is_default: 1},
{id: 773;name: 'silvally'; species_id: 773;height: 23;weight: 1005;base_experience: 285;order: 932;is_default: 1},
{id: 774;name: 'minior-red-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 933;is_default: 1},
{id: 775;name: 'komala'; species_id: 775;height: 4;weight: 199;base_experience: 168;order: 947;is_default: 1},
{id: 776;name: 'turtonator'; species_id: 776;height: 20;weight: 2120;base_experience: 170;order: 948;is_default: 1},
{id: 777;name: 'togedemaru'; species_id: 777;height: 3;weight: 33;base_experience: 152;order: 949;is_default: 1},
{id: 778;name: 'mimikyu-disguised'; species_id: 778;height: 2;weight: 7;base_experience: 167;order: 951;is_default: 1},
{id: 779;name: 'bruxish'; species_id: 779;height: 9;weight: 190;base_experience: 166;order: 955;is_default: 1},
{id: 780;name: 'drampa'; species_id: 780;height: 30;weight: 1850;base_experience: 170;order: 956;is_default: 1},
{id: 781;name: 'dhelmise'; species_id: 781;height: 39;weight: 2100;base_experience: 181;order: 957;is_default: 1},
{id: 782;name: 'jangmo-o'; species_id: 782;height: 6;weight: 297;base_experience: 60;order: 958;is_default: 1},
{id: 783;name: 'hakamo-o'; species_id: 783;height: 12;weight: 470;base_experience: 147;order: 959;is_default: 1},
{id: 784;name: 'kommo-o'; species_id: 784;height: 16;weight: 782;base_experience: 300;order: 960;is_default: 1},
{id: 785;name: 'tapu-koko'; species_id: 785;height: 18;weight: 205;base_experience: 285;order: 962;is_default: 1},
{id: 786;name: 'tapu-lele'; species_id: 786;height: 12;weight: 186;base_experience: 285;order: 963;is_default: 1},
{id: 787;name: 'tapu-bulu'; species_id: 787;height: 19;weight: 455;base_experience: 285;order: 964;is_default: 1},
{id: 788;name: 'tapu-fini'; species_id: 788;height: 13;weight: 212;base_experience: 285;order: 965;is_default: 1},
{id: 789;name: 'cosmog'; species_id: 789;height: 2;weight: 1;base_experience: 40;order: 966;is_default: 1},
{id: 790;name: 'cosmoem'; species_id: 790;height: 1;weight: 9999;base_experience: 140;order: 967;is_default: 1},
{id: 791;name: 'solgaleo'; species_id: 791;height: 34;weight: 2300;base_experience: 340;order: 968;is_default: 1},
{id: 792;name: 'lunala'; species_id: 792;height: 40;weight: 1200;base_experience: 340;order: 969;is_default: 1},
{id: 793;name: 'nihilego'; species_id: 793;height: 12;weight: 555;base_experience: 285;order: 970;is_default: 1},
{id: 794;name: 'buzzwole'; species_id: 794;height: 24;weight: 3336;base_experience: 285;order: 971;is_default: 1},
{id: 795;name: 'pheromosa'; species_id: 795;height: 18;weight: 250;base_experience: 285;order: 972;is_default: 1},
{id: 796;name: 'xurkitree'; species_id: 796;height: 38;weight: 1000;base_experience: 285;order: 973;is_default: 1},
{id: 797;name: 'celesteela'; species_id: 797;height: 92;weight: 9999;base_experience: 285;order: 974;is_default: 1},
{id: 798;name: 'kartana'; species_id: 798;height: 3;weight: 1;base_experience: 285;order: 975;is_default: 1},
{id: 799;name: 'guzzlord'; species_id: 799;height: 55;weight: 8880;base_experience: 285;order: 976;is_default: 1},
{id: 800;name: 'necrozma'; species_id: 800;height: 24;weight: 2300;base_experience: 300;order: 977;is_default: 1},
{id: 801;name: 'magearna'; species_id: 801;height: 10;weight: 805;base_experience: 300;order: 981;is_default: 1},
{id: 802;name: 'marshadow'; species_id: 802;height: 7;weight: 222;base_experience: 300;order: 983;is_default: 1},
{id: 803;name: 'poipole'; species_id: 803;height: 6;weight: 18;base_experience: 210;order: 984;is_default: 1},
{id: 804;name: 'naganadel'; species_id: 804;height: 36;weight: 1500;base_experience: 270;order: 985;is_default: 1},
{id: 805;name: 'stakataka'; species_id: 805;height: 55;weight: 8200;base_experience: 285;order: 986;is_default: 1},
{id: 806;name: 'blacephalon'; species_id: 806;height: 18;weight: 130;base_experience: 285;order: 987;is_default: 1},
{id: 807;name: 'zeraora'; species_id: 807;height: 15;weight: 445;base_experience: 300;order: 988;is_default: 1},
{id: 808;name: 'meltan'; species_id: 808;height: 2;weight: 80;base_experience: 150;order: 989;is_default: 1},
{id: 809;name: 'melmetal'; species_id: 809;height: 25;weight: 8000;base_experience: 300;order: 990;is_default: 1},
{id: 810;name: 'grookey'; species_id: 810;height: 3;weight: 50;base_experience: 62;order: 991;is_default: 1},
{id: 811;name: 'thwackey'; species_id: 811;height: 7;weight: 140;base_experience: 147;order: 992;is_default: 1},
{id: 812;name: 'rillaboom'; species_id: 812;height: 21;weight: 900;base_experience: 265;order: 993;is_default: 1},
{id: 813;name: 'scorbunny'; species_id: 813;height: 3;weight: 45;base_experience: 62;order: 994;is_default: 1},
{id: 814;name: 'raboot'; species_id: 814;height: 6;weight: 90;base_experience: 147;order: 995;is_default: 1},
{id: 815;name: 'cinderace'; species_id: 815;height: 14;weight: 330;base_experience: 265;order: 996;is_default: 1},
{id: 816;name: 'sobble'; species_id: 816;height: 3;weight: 40;base_experience: 62;order: 997;is_default: 1},
{id: 817;name: 'drizzile'; species_id: 817;height: 7;weight: 115;base_experience: 147;order: 998;is_default: 1},
{id: 818;name: 'inteleon'; species_id: 818;height: 19;weight: 452;base_experience: 265;order: 999;is_default: 1},
{id: 819;name: 'skwovet'; species_id: 819;height: 3;weight: 25;base_experience: 55;order: 1000;is_default: 1},
{id: 820;name: 'greedent'; species_id: 820;height: 6;weight: 60;base_experience: 161;order: 1001;is_default: 1},
{id: 821;name: 'rookidee'; species_id: 821;height: 2;weight: 18;base_experience: 49;order: 1002;is_default: 1},
{id: 822;name: 'corvisquire'; species_id: 822;height: 8;weight: 160;base_experience: 128;order: 1003;is_default: 1},
{id: 823;name: 'corviknight'; species_id: 823;height: 22;weight: 750;base_experience: 248;order: 1004;is_default: 1},
{id: 824;name: 'blipbug'; species_id: 824;height: 4;weight: 80;base_experience: 36;order: 1005;is_default: 1},
{id: 825;name: 'dottler'; species_id: 825;height: 4;weight: 195;base_experience: 117;order: 1006;is_default: 1},
{id: 826;name: 'orbeetle'; species_id: 826;height: 4;weight: 408;base_experience: 253;order: 1007;is_default: 1},
{id: 827;name: 'nickit'; species_id: 827;height: 6;weight: 89;base_experience: 49;order: 1008;is_default: 1},
{id: 828;name: 'thievul'; species_id: 828;height: 12;weight: 199;base_experience: 159;order: 1009;is_default: 1},
{id: 829;name: 'gossifleur'; species_id: 829;height: 4;weight: 22;base_experience: 50;order: 1010;is_default: 1},
{id: 830;name: 'eldegoss'; species_id: 830;height: 5;weight: 25;base_experience: 161;order: 1011;is_default: 1},
{id: 831;name: 'wooloo'; species_id: 831;height: 6;weight: 60;base_experience: 122;order: 1012;is_default: 1},
{id: 832;name: 'dubwool'; species_id: 832;height: 13;weight: 430;base_experience: 172;order: 1013;is_default: 1},
{id: 833;name: 'chewtle'; species_id: 833;height: 3;weight: 85;base_experience: 57;order: 1014;is_default: 1},
{id: 834;name: 'drednaw'; species_id: 834;height: 10;weight: 1155;base_experience: 170;order: 1015;is_default: 1},
{id: 835;name: 'yamper'; species_id: 835;height: 3;weight: 135;base_experience: 54;order: 1016;is_default: 1},
{id: 836;name: 'boltund'; species_id: 836;height: 10;weight: 340;base_experience: 172;order: 1017;is_default: 1},
{id: 837;name: 'rolycoly'; species_id: 837;height: 3;weight: 120;base_experience: 48;order: 1018;is_default: 1},
{id: 838;name: 'carkol'; species_id: 838;height: 11;weight: 780;base_experience: 144;order: 1019;is_default: 1},
{id: 839;name: 'coalossal'; species_id: 839;height: 28;weight: 3105;base_experience: 255;order: 1020;is_default: 1},
{id: 840;name: 'applin'; species_id: 840;height: 2;weight: 5;base_experience: 52;order: 1021;is_default: 1},
{id: 841;name: 'flapple'; species_id: 841;height: 3;weight: 10;base_experience: 170;order: 1022;is_default: 1},
{id: 842;name: 'appletun'; species_id: 842;height: 4;weight: 130;base_experience: 170;order: 1023;is_default: 1},
{id: 843;name: 'silicobra'; species_id: 843;height: 22;weight: 76;base_experience: 63;order: 1024;is_default: 1},
{id: 844;name: 'sandaconda'; species_id: 844;height: 38;weight: 655;base_experience: 179;order: 1025;is_default: 1},
{id: 845;name: 'cramorant'; species_id: 845;height: 8;weight: 180;base_experience: 166;order: 1026;is_default: 1},
{id: 846;name: 'arrokuda'; species_id: 846;height: 5;weight: 10;base_experience: 56;order: 1029;is_default: 1},
{id: 847;name: 'barraskewda'; species_id: 847;height: 13;weight: 300;base_experience: 172;order: 1030;is_default: 1},
{id: 848;name: 'toxel'; species_id: 848;height: 4;weight: 110;base_experience: 48;order: 1031;is_default: 1},
{id: 849;name: 'toxtricity-amped'; species_id: 849;height: 16;weight: 400;base_experience: 176;order: 1032;is_default: 1},
{id: 850;name: 'sizzlipede'; species_id: 850;height: 7;weight: 10;base_experience: 61;order: 1034;is_default: 1},
{id: 851;name: 'centiskorch'; species_id: 851;height: 30;weight: 1200;base_experience: 184;order: 1035;is_default: 1},
{id: 852;name: 'clobbopus'; species_id: 852;height: 6;weight: 40;base_experience: 62;order: 1036;is_default: 1},
{id: 853;name: 'grapploct'; species_id: 853;height: 16;weight: 390;base_experience: 168;order: 1037;is_default: 1},
{id: 854;name: 'sinistea'; species_id: 854;height: 1;weight: 2;base_experience: 62;order: 1038;is_default: 1},
{id: 855;name: 'polteageist'; species_id: 855;height: 2;weight: 4;base_experience: 178;order: 1039;is_default: 1},
{id: 856;name: 'hatenna'; species_id: 856;height: 4;weight: 34;base_experience: 53;order: 1040;is_default: 1},
{id: 857;name: 'hattrem'; species_id: 857;height: 6;weight: 48;base_experience: 130;order: 1041;is_default: 1},
{id: 858;name: 'hatterene'; species_id: 858;height: 21;weight: 51;base_experience: 255;order: 1042;is_default: 1},
{id: 859;name: 'impidimp'; species_id: 859;height: 4;weight: 55;base_experience: 53;order: 1043;is_default: 1},
{id: 860;name: 'morgrem'; species_id: 860;height: 8;weight: 125;base_experience: 130;order: 1044;is_default: 1},
{id: 861;name: 'grimmsnarl'; species_id: 861;height: 15;weight: 610;base_experience: 255;order: 1045;is_default: 1},
{id: 862;name: 'obstagoon'; species_id: 862;height: 16;weight: 460;base_experience: 260;order: 1046;is_default: 1},
{id: 863;name: 'perrserker'; species_id: 863;height: 8;weight: 280;base_experience: 154;order: 1047;is_default: 1},
{id: 864;name: 'cursola'; species_id: 864;height: 10;weight: 4;base_experience: 179;order: 1048;is_default: 1},
{id: 865;name: 'sirfetchd'; species_id: 865;height: 8;weight: 1170;base_experience: 177;order: 1049;is_default: 1},
{id: 866;name: 'mr-rime'; species_id: 866;height: 15;weight: 582;base_experience: 182;order: 1050;is_default: 1},
{id: 867;name: 'runerigus'; species_id: 867;height: 16;weight: 666;base_experience: 169;order: 1051;is_default: 1},
{id: 868;name: 'milcery'; species_id: 868;height: 2;weight: 3;base_experience: 54;order: 1052;is_default: 1},
{id: 869;name: 'alcremie'; species_id: 869;height: 3;weight: 5;base_experience: 173;order: 1053;is_default: 1},
{id: 870;name: 'falinks'; species_id: 870;height: 30;weight: 620;base_experience: 165;order: 1054;is_default: 1},
{id: 871;name: 'pincurchin'; species_id: 871;height: 3;weight: 10;base_experience: 152;order: 1055;is_default: 1},
{id: 872;name: 'snom'; species_id: 872;height: 3;weight: 38;base_experience: 37;order: 1056;is_default: 1},
{id: 873;name: 'frosmoth'; species_id: 873;height: 13;weight: 420;base_experience: 166;order: 1057;is_default: 1},
{id: 874;name: 'stonjourner'; species_id: 874;height: 25;weight: 5200;base_experience: 165;order: 1058;is_default: 1},
{id: 875;name: 'eiscue-ice'; species_id: 875;height: 14;weight: 890;base_experience: 165;order: 1059;is_default: 1},
{id: 876;name: 'indeedee-male'; species_id: 876;height: 9;weight: 280;base_experience: 166;order: 1061;is_default: 1},
{id: 877;name: 'morpeko-full-belly'; species_id: 877;height: 3;weight: 30;base_experience: 153;order: 1063;is_default: 1},
{id: 878;name: 'cufant'; species_id: 878;height: 12;weight: 1000;base_experience: 66;order: 1065;is_default: 1},
{id: 879;name: 'copperajah'; species_id: 879;height: 30;weight: 6500;base_experience: 175;order: 1066;is_default: 1},
{id: 880;name: 'dracozolt'; species_id: 880;height: 18;weight: 1900;base_experience: 177;order: 1067;is_default: 1},
{id: 881;name: 'arctozolt'; species_id: 881;height: 23;weight: 1500;base_experience: 177;order: 1068;is_default: 1},
{id: 882;name: 'dracovish'; species_id: 882;height: 23;weight: 2150;base_experience: 177;order: 1069;is_default: 1},
{id: 883;name: 'arctovish'; species_id: 883;height: 20;weight: 1750;base_experience: 177;order: 1070;is_default: 1},
{id: 884;name: 'duraludon'; species_id: 884;height: 18;weight: 400;base_experience: 187;order: 1071;is_default: 1},
{id: 885;name: 'dreepy'; species_id: 885;height: 5;weight: 20;base_experience: 54;order: 1072;is_default: 1},
{id: 886;name: 'drakloak'; species_id: 886;height: 14;weight: 110;base_experience: 144;order: 1073;is_default: 1},
{id: 887;name: 'dragapult'; species_id: 887;height: 30;weight: 500;base_experience: 300;order: 1074;is_default: 1},
{id: 888;name: 'zacian'; species_id: 888;height: 28;weight: 1100;base_experience: 335;order: 1075;is_default: 1},
{id: 889;name: 'zamazenta'; species_id: 889;height: 29;weight: 2100;base_experience: 335;order: 1077;is_default: 1},
{id: 890;name: 'eternatus'; species_id: 890;height: 200;weight: 9500;base_experience: 345;order: 1079;is_default: 1},
{id: 891;name: 'kubfu'; species_id: 891;height: 6;weight: 120;base_experience: 77;order: 1081;is_default: 1},
{id: 892;name: 'urshifu-single-strike'; species_id: 892;height: 19;weight: 1050;base_experience: 275;order: 1082;is_default: 1},
{id: 893;name: 'zarude'; species_id: 893;height: 18;weight: 700;base_experience: 300;order: 1084;is_default: 1},
{id: 894;name: 'regieleki'; species_id: 894;height: 12;weight: 1450;base_experience: 290;order: 1086;is_default: 1},
{id: 895;name: 'regidrago'; species_id: 895;height: 21;weight: 2000;base_experience: 290;order: 1087;is_default: 1},
{id: 896;name: 'glastrier'; species_id: 896;height: 22;weight: 8000;base_experience: 290;order: 1088;is_default: 1},
{id: 897;name: 'spectrier'; species_id: 897;height: 20;weight: 445;base_experience: 290;order: 1089;is_default: 1},
{id: 898;name: 'calyrex'; species_id: 898;height: 11;weight: 77;base_experience: 250;order: 1090;is_default: 1},
{id: 10001;name: 'deoxys-attack'; species_id: 386;height: 17;weight: 608;base_experience: 270;order: 515;is_default: 0},
{id: 10002;name: 'deoxys-defense'; species_id: 386;height: 17;weight: 608;base_experience: 270;order: 516;is_default: 0},
{id: 10003;name: 'deoxys-speed'; species_id: 386;height: 17;weight: 608;base_experience: 270;order: 517;is_default: 0},
{id: 10004;name: 'wormadam-sandy'; species_id: 413;height: 5;weight: 65;base_experience: 148;order: 543;is_default: 0},
{id: 10005;name: 'wormadam-trash'; species_id: 413;height: 5;weight: 65;base_experience: 148;order: 544;is_default: 0},
{id: 10006;name: 'shaymin-sky'; species_id: 492;height: 4;weight: 52;base_experience: 270;order: 607;is_default: 0},
{id: 10007;name: 'giratina-origin'; species_id: 487;height: 69;weight: 6500;base_experience: 340;order: 601;is_default: 0},
{id: 10008;name: 'rotom-heat'; species_id: 479;height: 3;weight: 3;base_experience: 182;order: 588;is_default: 0},
{id: 10009;name: 'rotom-wash'; species_id: 479;height: 3;weight: 3;base_experience: 182;order: 589;is_default: 0},
{id: 10010;name: 'rotom-frost'; species_id: 479;height: 3;weight: 3;base_experience: 182;order: 590;is_default: 0},
{id: 10011;name: 'rotom-fan'; species_id: 479;height: 3;weight: 3;base_experience: 182;order: 591;is_default: 0},
{id: 10012;name: 'rotom-mow'; species_id: 479;height: 3;weight: 3;base_experience: 182;order: 592;is_default: 0},
{id: 10013;name: 'castform-sunny'; species_id: 351;height: 3;weight: 8;base_experience: 147;order: 465;is_default: 0},
{id: 10014;name: 'castform-rainy'; species_id: 351;height: 3;weight: 8;base_experience: 147;order: 466;is_default: 0},
{id: 10015;name: 'castform-snowy'; species_id: 351;height: 3;weight: 8;base_experience: 147;order: 467;is_default: 0},
{id: 10016;name: 'basculin-blue-striped'; species_id: 550;height: 10;weight: 180;base_experience: 161;order: 667;is_default: 0},
{id: 10017;name: 'darmanitan-zen'; species_id: 555;height: 13;weight: 929;base_experience: 189;order: 674;is_default: 0},
{id: 10018;name: 'meloetta-pirouette'; species_id: 648;height: 6;weight: 65;base_experience: 270;order: 778;is_default: 0},
{id: 10019;name: 'tornadus-therian'; species_id: 641;height: 14;weight: 630;base_experience: 290;order: 765;is_default: 0},
{id: 10020;name: 'thundurus-therian'; species_id: 642;height: 30;weight: 610;base_experience: 290;order: 767;is_default: 0},
{id: 10021;name: 'landorus-therian'; species_id: 645;height: 13;weight: 680;base_experience: 300;order: 771;is_default: 0},
{id: 10022;name: 'kyurem-black'; species_id: 646;height: 33;weight: 3250;base_experience: 350;order: 774;is_default: 0},
{id: 10023;name: 'kyurem-white'; species_id: 646;height: 36;weight: 3250;base_experience: 350;order: 773;is_default: 0},
{id: 10024;name: 'keldeo-resolute'; species_id: 647;height: 14;weight: 485;base_experience: 290;order: 776;is_default: 0},
{id: 10025;name: 'meowstic-female'; species_id: 678;height: 6;weight: 85;base_experience: 163;order: 812;is_default: 0},
{id: 10026;name: 'aegislash-blade'; species_id: 681;height: 17;weight: 530;base_experience: 250;order: 816;is_default: 0},
{id: 10027;name: 'pumpkaboo-small'; species_id: 710;height: 3;weight: 35;base_experience: 67;order: 845;is_default: 0},
{id: 10028;name: 'pumpkaboo-large'; species_id: 710;height: 5;weight: 75;base_experience: 67;order: 846;is_default: 0},
{id: 10029;name: 'pumpkaboo-super'; species_id: 710;height: 8;weight: 150;base_experience: 67;order: 847;is_default: 0},
{id: 10030;name: 'gourgeist-small'; species_id: 711;height: 7;weight: 95;base_experience: 173;order: 849;is_default: 0},
{id: 10031;name: 'gourgeist-large'; species_id: 711;height: 11;weight: 140;base_experience: 173;order: 850;is_default: 0},
{id: 10032;name: 'gourgeist-super'; species_id: 711;height: 17;weight: 390;base_experience: 173;order: 851;is_default: 0},
{id: 10033;name: 'venusaur-mega'; species_id: 3;height: 24;weight: 1555;base_experience: 281;order: 4;is_default: 0},
{id: 10034;name: 'charizard-mega-x'; species_id: 6;height: 17;weight: 1105;base_experience: 285;order: 8;is_default: 0},
{id: 10035;name: 'charizard-mega-y'; species_id: 6;height: 17;weight: 1005;base_experience: 285;order: 9;is_default: 0},
{id: 10036;name: 'blastoise-mega'; species_id: 9;height: 16;weight: 1011;base_experience: 284;order: 13;is_default: 0},
{id: 10037;name: 'alakazam-mega'; species_id: 65;height: 12;weight: 480;base_experience: 270;order: 106;is_default: 0},
{id: 10038;name: 'gengar-mega'; species_id: 94;height: 14;weight: 405;base_experience: 270;order: 150;is_default: 0},
{id: 10039;name: 'kangaskhan-mega'; species_id: 115;height: 22;weight: 1000;base_experience: 207;order: 185;is_default: 0},
{id: 10040;name: 'pinsir-mega'; species_id: 127;height: 17;weight: 590;base_experience: 210;order: 208;is_default: 0},
{id: 10041;name: 'gyarados-mega'; species_id: 130;height: 65;weight: 3050;base_experience: 224;order: 212;is_default: 0},
{id: 10042;name: 'aerodactyl-mega'; species_id: 142;height: 21;weight: 790;base_experience: 215;order: 233;is_default: 0},
{id: 10043;name: 'mewtwo-mega-x'; species_id: 150;height: 23;weight: 1270;base_experience: 351;order: 246;is_default: 0},
{id: 10044;name: 'mewtwo-mega-y'; species_id: 150;height: 15;weight: 330;base_experience: 351;order: 247;is_default: 0},
{id: 10045;name: 'ampharos-mega'; species_id: 181;height: 14;weight: 615;base_experience: 275;order: 276;is_default: 0},
{id: 10046;name: 'scizor-mega'; species_id: 212;height: 20;weight: 1250;base_experience: 210;order: 198;is_default: 0},
{id: 10047;name: 'heracross-mega'; species_id: 214;height: 17;weight: 625;base_experience: 210;order: 311;is_default: 0},
{id: 10048;name: 'houndoom-mega'; species_id: 229;height: 19;weight: 495;base_experience: 210;order: 331;is_default: 0},
{id: 10049;name: 'tyranitar-mega'; species_id: 248;height: 25;weight: 2550;base_experience: 315;order: 343;is_default: 0},
{id: 10050;name: 'blaziken-mega'; species_id: 257;height: 19;weight: 520;base_experience: 284;order: 354;is_default: 0},
{id: 10051;name: 'gardevoir-mega'; species_id: 282;height: 16;weight: 484;base_experience: 278;order: 383;is_default: 0},
{id: 10052;name: 'mawile-mega'; species_id: 303;height: 10;weight: 235;base_experience: 168;order: 408;is_default: 0},
{id: 10053;name: 'aggron-mega'; species_id: 306;height: 22;weight: 3950;base_experience: 284;order: 412;is_default: 0},
{id: 10054;name: 'medicham-mega'; species_id: 308;height: 13;weight: 315;base_experience: 179;order: 415;is_default: 0},
{id: 10055;name: 'manectric-mega'; species_id: 310;height: 18;weight: 440;base_experience: 201;order: 418;is_default: 0},
{id: 10056;name: 'banette-mega'; species_id: 354;height: 12;weight: 130;base_experience: 194;order: 471;is_default: 0},
{id: 10057;name: 'absol-mega'; species_id: 359;height: 12;weight: 490;base_experience: 198;order: 479;is_default: 0},
{id: 10058;name: 'garchomp-mega'; species_id: 445;height: 19;weight: 950;base_experience: 315;order: 571;is_default: 0},
{id: 10059;name: 'lucario-mega'; species_id: 448;height: 13;weight: 575;base_experience: 219;order: 574;is_default: 0},
{id: 10060;name: 'abomasnow-mega'; species_id: 460;height: 27;weight: 1850;base_experience: 208;order: 586;is_default: 0},
{id: 10061;name: 'floette-eternal'; species_id: 670;height: 2;weight: 9;base_experience: 243;order: 803;is_default: 0},
{id: 10062;name: 'latias-mega'; species_id: 380;height: 18;weight: 520;base_experience: 315;order: 504;is_default: 0},
{id: 10063;name: 'latios-mega'; species_id: 381;height: 23;weight: 700;base_experience: 315;order: 506;is_default: 0},
{id: 10064;name: 'swampert-mega'; species_id: 260;height: 19;weight: 1020;base_experience: 286;order: 358;is_default: 0},
{id: 10065;name: 'sceptile-mega'; species_id: 254;height: 19;weight: 552;base_experience: 284;order: 350;is_default: 0},
{id: 10066;name: 'sableye-mega'; species_id: 302;height: 5;weight: 1610;base_experience: 168;order: 406;is_default: 0},
{id: 10067;name: 'altaria-mega'; species_id: 334;height: 15;weight: 206;base_experience: 207;order: 447;is_default: 0},
{id: 10068;name: 'gallade-mega'; species_id: 475;height: 16;weight: 564;base_experience: 278;order: 385;is_default: 0},
{id: 10069;name: 'audino-mega'; species_id: 531;height: 15;weight: 320;base_experience: 425;order: 647;is_default: 0},
{id: 10070;name: 'sharpedo-mega'; species_id: 319;height: 25;weight: 1303;base_experience: 196;order: 430;is_default: 0},
{id: 10071;name: 'slowbro-mega'; species_id: 80;height: 20;weight: 1200;base_experience: 207;order: 128;is_default: 0},
{id: 10072;name: 'steelix-mega'; species_id: 208;height: 105;weight: 7400;base_experience: 214;order: 153;is_default: 0},
{id: 10073;name: 'pidgeot-mega'; species_id: 18;height: 22;weight: 505;base_experience: 261;order: 24;is_default: 0},
{id: 10074;name: 'glalie-mega'; species_id: 362;height: 21;weight: 3502;base_experience: 203;order: 482;is_default: 0},
{id: 10075;name: 'diancie-mega'; species_id: 719;height: 11;weight: 278;base_experience: 315;order: 864;is_default: 0},
{id: 10076;name: 'metagross-mega'; species_id: 376;height: 25;weight: 9429;base_experience: 315;order: 499;is_default: 0},
{id: 10077;name: 'kyogre-primal'; species_id: 382;height: 98;weight: 4300;base_experience: 347;order: 508;is_default: 0},
{id: 10078;name: 'groudon-primal'; species_id: 383;height: 50;weight: 9997;base_experience: 347;order: 510;is_default: 0},
{id: 10079;name: 'rayquaza-mega'; species_id: 384;height: 108;weight: 3920;base_experience: 351;order: 512;is_default: 0},
{id: 10080;name: 'pikachu-rock-star'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 37;is_default: 0},
{id: 10081;name: 'pikachu-belle'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 38;is_default: 0},
{id: 10082;name: 'pikachu-pop-star'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 39;is_default: 0},
{id: 10083;name: 'pikachu-phd'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 40;is_default: 0},
{id: 10084;name: 'pikachu-libre'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 41;is_default: 0},
{id: 10085;name: 'pikachu-cosplay'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 36;is_default: 0},
{id: 10086;name: 'hoopa-unbound'; species_id: 720;height: 65;weight: 4900;base_experience: 306;order: 866;is_default: 0},
{id: 10087;name: 'camerupt-mega'; species_id: 323;height: 25;weight: 3205;base_experience: 196;order: 435;is_default: 0},
{id: 10088;name: 'lopunny-mega'; species_id: 428;height: 13;weight: 283;base_experience: 203;order: 559;is_default: 0},
{id: 10089;name: 'salamence-mega'; species_id: 373;height: 18;weight: 1126;base_experience: 315;order: 495;is_default: 0},
{id: 10090;name: 'beedrill-mega'; species_id: 15;height: 14;weight: 405;base_experience: 223;order: 20;is_default: 0},
{id: 10091;name: 'rattata-alola'; species_id: 19;height: 3;weight: 38;base_experience: 51;order: 26;is_default: 0},
{id: 10092;name: 'raticate-alola'; species_id: 20;height: 7;weight: 255;base_experience: 145;order: 28;is_default: 0},
{id: 10093;name: 'raticate-totem-alola'; species_id: 20;height: 14;weight: 1050;base_experience: 145;order: 29;is_default: 0},
{id: 10094;name: 'pikachu-original-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 42;is_default: 0},
{id: 10095;name: 'pikachu-hoenn-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 43;is_default: 0},
{id: 10096;name: 'pikachu-sinnoh-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 44;is_default: 0},
{id: 10097;name: 'pikachu-unova-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 45;is_default: 0},
{id: 10098;name: 'pikachu-kalos-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 46;is_default: 0},
{id: 10099;name: 'pikachu-alola-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 47;is_default: 0},
{id: 10100;name: 'raichu-alola'; species_id: 26;height: 7;weight: 210;base_experience: 243;order: 52;is_default: 0},
{id: 10101;name: 'sandshrew-alola'; species_id: 27;height: 7;weight: 400;base_experience: 60;order: 54;is_default: 0},
{id: 10102;name: 'sandslash-alola'; species_id: 28;height: 12;weight: 550;base_experience: 158;order: 56;is_default: 0},
{id: 10103;name: 'vulpix-alola'; species_id: 37;height: 6;weight: 99;base_experience: 60;order: 67;is_default: 0},
{id: 10104;name: 'ninetales-alola'; species_id: 38;height: 11;weight: 199;base_experience: 177;order: 69;is_default: 0},
{id: 10105;name: 'diglett-alola'; species_id: 50;height: 2;weight: 10;base_experience: 53;order: 85;is_default: 0},
{id: 10106;name: 'dugtrio-alola'; species_id: 51;height: 7;weight: 666;base_experience: 149;order: 87;is_default: 0},
